Tamano  Tiempo(ns)  media_OB  max_OB  min_OB
  5240   545.78    11.00       13     1
  5250   535.10    11.00       13     1
  5260   527.76    11.00       13     1
  5270   530.27    11.00       13     1
  5280   528.43    11.00       13     1
  5290   559.15    11.00       13     1
  5300   529.42    11.00       13     1
  5310   530.73    11.00       13     1
  5320   526.73    11.00       13     1
  5330   527.67    11.00       13     1
  5340   534.93    11.00       13     1
  5350   534.62    11.00       13     1
  5360   541.03    11.00       13     1
  5370   521.97    11.00       13     1
  5380   525.35    11.00       13     1
  5390   520.76    11.00       13     1
  5400   522.52    11.00       13     1
  5410   529.70    11.00       13     1
  5420   519.58    11.00       13     1
  5430   521.31    11.00       13     1
  5440   526.80    11.00       13     1
  5450   528.70    11.00       13     1
  5460   527.07    11.00       13     1
  5470   529.84    11.00       13     1
  5480   539.74    11.00       13     1
  5490   527.50    11.00       13     1
  5500   529.60    11.00       13     1
  5510   522.45    11.00       13     1
  5520   529.31    11.00       13     1
  5530   530.42    11.00       13     1
  5540   528.03    11.00       13     1
  5550   528.76    11.00       13     1
  5560   528.88    11.00       13     1
  5570   530.00    11.00       13     1
  5580   528.33    11.00       13     1
  5590   528.48    11.00       13     1
  5600   526.54    11.00       13     1
  5610   537.11    11.00       13     1
  5620   526.39    11.00       13     1
  5630   522.15    11.00       13     1
  5640   522.27    11.00       13     1
  5650   530.71    11.00       13     1
  5660   528.04    11.00       13     1
  5670   523.76    11.00       13     1
  5680   526.30    11.00       13     1
  5690   522.74    11.00       13     1
  5700   523.02    11.00       13     1
  5710   528.21    11.00       13     1
  5720   521.99    11.00       13     1
  5730   522.48    11.00       13     1
  5740   526.11    11.00       13     1
  5750   566.38    11.00       13     1
  5760   526.32    11.00       13     1
  5770   531.13    11.00       13     1
  5780   528.29    11.00       13     1
  5790   536.58    11.00       13     1
  5800   531.24    11.00       13     1
  5810   523.53    11.00       13     1
  5820   531.63    11.00       13     1
  5830   522.66    11.00       13     1
  5840   523.34    11.00       13     1
  5850   584.99    11.00       13     1
  5860   530.58    11.00       13     1
  5870   538.64    11.00       13     1
  5880   524.47    11.00       13     1
  5890   531.21    11.00       13     1
  5900   524.58    11.00       13     1
  5910   530.69    11.00       13     1
  5920   524.85    11.00       13     1
  5930   566.17    11.00       13     1
  5940   528.55    11.00       13     1
  5950   528.54    11.00       13     1
  5960   524.90    11.00       13     1
  5970   527.04    11.00       13     1
  5980   529.41    11.00       13     1
  5990   536.43    11.00       13     1
  6000   533.60    11.00       13     1
  6010   537.09    11.00       13     1
  6020   526.36    11.00       13     1
  6030   525.12    11.00       13     1
  6040   528.71    11.00       13     1
  6050   534.53    11.00       13     1
  6060   534.54    11.00       13     1
  6070   529.79    11.00       13     1
  6080   526.83    11.00       13     1
  6090   568.64    11.00       13     1
  6100   532.84    11.00       13     1
  6110   529.28    11.00       13     1
  6120   526.65    11.00       13     1
  6130   539.31    11.00       13     1
  6140   528.39    11.00       13     1
  6150   529.20    11.00       13     1
  6160   522.01    11.00       13     1
  6170   589.64    11.00       13     1
  6180   530.92    11.00       13     1
  6190   522.63    11.00       13     1
  6200   522.47    11.00       13     1
  6210   528.29    11.00       13     1
  6220   531.99    11.00       13     1
  6230   524.98    11.00       13     1
  6240   538.96    11.00       13     1
  6250   530.08    11.00       13     1
  6260   533.05    11.00       13     1
  6270   538.53    11.00       13     1
  6280   528.47    11.00       13     1
  6290   530.57    11.00       13     1
  6300   586.46    11.00       13     1
  6310   526.20    11.00       13     1
  6320   529.41    11.00       13     1
  6330   531.03    11.00       13     1
  6340   561.36    11.00       13     1
  6350   530.83    11.00       13     1
  6360   531.23    11.00       13     1
  6370   527.88    11.00       13     1
  6380   551.97    11.00       13     1
  6390   529.94    11.00       13     1
  6400   526.70    11.00       13     1
  6410   526.90    11.00       13     1
  6420   528.79    11.00       13     1
  6430   528.66    11.00       13     1
  6440   528.31    11.00       13     1
  6450   529.09    11.00       13     1
  6460   524.85    11.00       13     1
  6470   544.05    11.00       13     1
  6480   525.57    11.00       13     1
  6490   525.01    11.00       13     1
  6500   526.75    11.00       13     1
  6510   578.97    11.00       13     1
  6520   580.90    11.00       13     1
  6530   526.09    11.00       13     1
  6540   530.49    11.00       13     1
  6550   528.32    11.00       13     1
  6560   526.20    11.00       13     1
  6570   527.56    11.00       13     1
  6580   531.17    11.00       13     1
  6590   531.79    11.00       13     1
  6600   528.50    11.00       13     1
  6610   524.24    11.00       13     1
  6620   525.45    11.00       13     1
  6630   527.01    11.00       13     1
  6640   529.14    11.00       13     1
  6650   522.05    11.00       13     1
  6660   525.71    11.00       13     1
  6670   534.48    11.00       13     1
  6680   527.20    11.00       13     1
  6690   522.36    11.00       13     1
  6700   531.00    11.00       13     1
  6710   547.50    11.00       13     1
  6720   529.49    11.00       13     1
  6730   531.58    11.00       13     1
  6740   532.40    11.00       13     1
  6750   524.98    11.00       13     1
  6760   524.10    11.00       13     1
  6770   541.26    11.00       13     1
  6780   601.08    11.00       13     1
  6790   565.08    11.00       13     1
  6800   565.41    11.00       13     1
  6810   540.06    11.00       13     1
  6820   542.86    11.00       13     1
  6830   536.93    11.00       13     1
  6840   539.37    11.00       13     1
  6850   553.09    11.00       13     1
  6860   549.40    11.00       13     1
  6870   539.45    11.00       13     1
  6880   540.60    11.00       13     1
  6890   537.53    11.00       13     1
  6900   551.87    11.00       13     1
  6910   540.43    11.00       13     1
  6920   534.12    11.00       13     1
  6930   538.86    11.00       13     1
  6940   543.90    11.00       13     1
  6950   539.24    11.00       13     1
  6960   578.68    11.00       13     1
  6970   543.73    11.00       13     1
  6980   543.93    11.00       13     1
  6990   531.20    11.00       13     1
  7000   531.81    11.00       13     1
  7010   537.22    11.00       13     1
  7020   533.95    11.00       13     1
  7030   539.96    11.00       13     1
  7040   544.39    11.00       13     1
  7050   585.30    11.00       13     1
  7060   667.54    11.00       13     1
  7070   598.90    11.00       13     1
  7080   548.60    11.00       13     1
  7090   569.00    11.00       13     1
  7100   546.93    11.00       13     1
  7110   592.57    11.00       13     1
  7120   564.76    11.00       13     1
  7130   589.41    11.00       13     1
  7140   582.09    11.00       13     1
  7150   575.37    11.00       13     1
  7160   522.81    11.00       13     1
  7170   525.94    11.00       13     1
  7180   525.10    11.00       13     1
  7190   525.33    11.00       13     1
  7200   527.75    11.00       13     1
  7210   526.44    11.00       13     1
  7220   526.19    11.00       13     1
  7230   526.97    11.00       13     1
  7240   527.25    11.00       13     1
  7250   608.88    11.00       13     1
  7260   529.09    11.00       13     1
  7270   529.09    11.00       13     1
  7280   525.26    11.00       13     1
  7290   525.06    11.00       13     1
  7300   528.01    11.00       13     1
  7310   527.05    11.00       13     1
  7320   528.11    11.00       13     1
  7330   527.20    11.00       13     1
  7340   526.08    11.00       13     1
  7350   528.82    11.00       13     1
  7360   529.10    11.00       13     1
  7370   528.14    11.00       13     1
  7380   527.09    11.00       13     1
  7390   522.87    11.00       13     1
  7400   527.05    11.00       13     1
  7410   525.55    11.00       13     1
  7420   527.06    11.00       13     1
  7430   528.12    11.00       13     1
  7440   531.64    11.00       13     1
  7450   531.18    11.00       13     1
  7460   539.58    11.00       13     1
  7470   530.12    11.00       13     1
  7480   524.25    11.00       13     1
  7490   531.24    11.00       13     1
  7500   542.43    11.00       13     1
  7510   539.20    11.00       13     1
  7520   528.11    11.00       13     1
  7530   530.05    11.00       13     1
  7540   534.50    11.00       13     1
  7550   528.61    11.00       13     1
  7560   531.49    11.00       13     1
  7570   532.01    11.00       13     1
  7580   526.78    11.00       13     1
  7590   527.10    11.00       13     1
  7600   536.33    11.00       13     1
  7610   528.95    11.00       13     1
  7620   525.80    11.00       13     1
  7630   541.47    11.00       13     1
  7640   527.32    11.00       13     1
  7650   528.61    11.00       13     1
  7660   527.48    11.00       13     1
  7670   533.62    11.00       13     1
  7680   541.65    11.00       13     1
  7690   530.61    11.00       13     1
  7700   527.87    11.00       13     1
  7710   530.47    11.00       13     1
  7720   533.91    11.00       13     1
  7730   544.17    11.00       13     1
  7740   524.78    11.00       13     1
  7750   527.92    11.00       13     1
  7760   529.88    11.00       13     1
  7770   534.94    11.00       13     1
  7780   526.61    11.00       13     1
  7790   531.04    11.00       13     1
  7800   529.27    11.00       13     1
  7810   535.95    11.00       13     1
  7820   558.93    11.00       13     1
  7830   531.51    11.00       13     1
  7840   541.39    11.00       13     1
  7850   533.15    11.00       13     1
  7860   539.58    11.00       13     1
  7870   527.03    11.00       13     1
  7880   531.28    11.00       13     1
  7890   526.81    11.00       13     1
  7900   532.38    11.00       13     1
  7910   527.35    11.00       13     1
  7920   529.70    11.00       13     1
  7930   530.42    11.00       13     1
  7940   528.59    11.00       13     1
  7950   528.75    11.00       13     1
  7960   527.46    11.00       13     1
  7970   527.74    11.00       13     1
  7980   526.97    11.00       13     1
  7990   526.01    11.00       13     1
  8000   534.33    11.00       13     1
  8010   534.81    11.00       13     1
  8020   546.90    11.00       13     1
  8030   523.24    11.00       13     1
  8040   525.65    11.00       13     1
  8050   533.85    11.00       13     1
  8060   524.88    11.00       13     1
  8070   523.04    11.00       13     1
  8080   524.33    11.00       13     1
  8090   531.64    11.00       13     1
  8100   521.95    11.00       13     1
  8110   526.31    11.00       13     1
  8120   524.72    11.00       13     1
  8130   532.46    11.00       13     1
  8140   530.80    11.00       13     1
  8150   542.00    11.00       13     1
  8160   541.29    11.00       13     1
  8170   523.57    11.00       13     1
  8180   525.70    12.00       13     1
  8190   523.88    12.00       13     1
  8200   524.83    12.00       14     1
  8210   525.18    12.00       14     1
  8220   524.46    12.00       14     1
  8230   523.06    12.00       14     1
  8240   532.34    12.00       14     1
  8250   524.92    12.00       14     1
  8260   522.48    12.00       14     1
  8270   526.35    12.00       14     1
  8280   529.00    12.00       14     1
  8290   523.50    12.00       14     1
  8300   526.89    12.00       14     1
  8310   526.53    12.00       14     1
  8320   532.91    12.00       14     1
  8330   531.31    12.00       14     1
  8340   526.51    12.00       14     1
  8350   533.03    12.00       14     1
  8360   527.21    12.00       14     1
  8370   527.83    12.00       14     1
  8380   527.64    12.00       14     1
  8390   531.05    12.00       14     1
  8400   530.23    12.00       14     1
  8410   527.67    12.00       14     1
  8420   530.80    12.00       14     1
  8430   524.99    12.00       14     1
  8440   533.38    12.00       14     1
  8450   528.62    12.00       14     1
  8460   536.94    12.00       14     1
  8470   552.42    12.00       14     1
  8480   540.08    12.00       14     1
  8490   684.23    12.00       14     1
  8500   550.72    12.00       14     1
  8510   551.06    12.00       14     1
  8520   552.35    12.00       14     1
  8530   542.86    12.00       14     1
  8540   548.72    12.00       14     1
  8550   553.44    12.00       14     1
  8560   544.12    12.00       14     1
  8570   557.32    12.00       14     1
  8580   548.86    12.00       14     1
  8590   548.99    12.00       14     1
  8600   550.76    12.00       14     1
  8610   541.71    12.00       14     1
  8620   539.33    12.00       14     1
  8630   561.41    12.00       14     1
  8640   543.91    12.00       14     1
  8650   561.41    12.00       14     1
  8660   553.53    12.00       14     1
  8670   552.86    12.00       14     1
  8680   555.23    12.00       14     1
  8690   545.11    12.00       14     1
  8700   547.71    12.00       14     1
  8710   649.00    12.00       14     1
  8720   589.15    12.00       14     1
  8730   600.40    12.00       14     1
  8740   546.91    12.00       14     1
  8750   548.17    12.00       14     1
  8760   537.42    12.00       14     1
  8770   535.23    12.00       14     1
  8780   555.42    12.00       14     1
  8790   537.99    12.00       14     1
  8800   538.68    12.00       14     1
  8810   540.82    12.00       14     1
  8820   532.03    12.00       14     1
  8830   548.63    12.00       14     1
  8840   599.84    12.00       14     1
  8850   529.27    12.00       14     1
  8860   541.86    12.00       14     1
  8870   541.23    12.00       14     1
  8880   528.32    12.00       14     1
  8890   536.40    12.00       14     1
  8900   531.21    12.00       14     1
  8910   530.61    12.00       14     1
  8920   530.11    12.00       14     1
  8930   537.23    12.00       14     1
  8940   528.36    12.00       14     1
  8950   573.02    12.00       14     1
  8960   536.38    12.00       14     1
  8970   525.91    12.00       14     1
  8980   552.88    12.00       14     1
  8990   526.77    12.00       14     1
  9000   532.53    12.00       14     1
  9010   527.54    12.00       14     1
  9020   525.39    12.00       14     1
  9030   532.91    12.00       14     1
  9040   528.34    12.00       14     1
  9050   529.77    12.00       14     1
  9060   530.34    12.00       14     1
  9070   532.58    12.00       14     1
  9080   528.40    12.00       14     1
  9090   524.47    12.00       14     1
  9100   534.52    12.00       14     1
  9110   524.98    12.00       14     1
  9120   530.92    12.00       14     1
  9130   528.52    12.00       14     1
  9140   527.63    12.00       14     1
  9150   536.22    12.00       14     1
  9160   532.14    12.00       14     1
  9170   532.68    12.00       14     1
  9180   532.82    12.00       14     1
  9190   528.72    12.00       14     1
  9200   529.36    12.00       14     1
  9210   531.06    12.00       14     1
  9220   553.49    12.00       14     1
  9230   566.05    12.00       14     1
  9240   530.49    12.00       14     1
  9250   562.02    12.00       14     1
  9260   538.26    12.00       14     1
  9270   561.36    12.00       14     1
  9280   533.46    12.00       14     1
  9290   528.95    12.00       14     1
  9300   528.00    12.00       14     1
  9310   528.69    12.00       14     1
  9320   575.05    12.00       14     1
  9330   527.41    12.00       14     1
  9340   532.86    12.00       14     1
  9350   529.16    12.00       14     1
  9360   531.98    12.00       14     1
  9370   527.35    12.00       14     1
  9380   528.89    12.00       14     1
  9390   529.44    12.00       14     1
  9400   528.65    12.00       14     1
  9410   528.88    12.00       14     1
  9420   531.31    12.00       14     1
  9430   529.67    12.00       14     1
  9440   527.62    12.00       14     1
  9450   529.02    12.00       14     1
  9460   529.38    12.00       14     1
  9470   532.34    12.00       14     1
  9480   528.90    12.00       14     1
  9490   528.17    12.00       14     1
  9500   523.84    12.00       14     1
  9510   528.84    12.00       14     1
  9520   539.99    12.00       14     1
  9530   532.22    12.00       14     1
  9540   528.05    12.00       14     1
  9550   526.36    12.00       14     1
  9560   528.91    12.00       14     1
  9570   532.20    12.00       14     1
  9580   528.97    12.00       14     1
  9590   532.97    12.00       14     1
  9600   526.38    12.00       14     1
  9610   525.32    12.00       14     1
  9620   530.06    12.00       14     1
  9630   528.04    12.00       14     1
  9640   527.68    12.00       14     1
  9650   527.31    12.00       14     1
  9660   530.91    12.00       14     1
