Tamano  Tiempo(ns)  media_OB  max_OB  min_OB
  891   1844.77    446.00       891     1
  892   1844.48    446.00       892     1
  893   1865.71    447.00       893     1
  894   1841.23    447.00       894     1
  895   1847.99    448.00       895     1
  896   1862.17    448.00       896     1
  897   1895.57    449.00       897     1
  898   1857.84    449.00       898     1
  899   1843.43    450.00       899     1
  900   1851.58    450.00       900     1
  901   1871.63    451.00       901     1
  902   1957.43    451.00       902     1
  903   1888.07    452.00       903     1
  904   1897.81    452.00       904     1
  905   1849.34    453.00       905     1
  906   1835.12    453.00       906     1
  907   1824.31    454.00       907     1
  908   1796.29    454.00       908     1
  909   1800.32    455.00       909     1
  910   1800.03    455.00       910     1
  911   1800.63    456.00       911     1
  912   1811.91    456.00       912     1
  913   1797.01    457.00       913     1
  914   1816.90    457.00       914     1
  915   1814.56    458.00       915     1
  916   1809.88    458.00       916     1
  917   1817.14    459.00       917     1
  918   1819.52    459.00       918     1
  919   1824.39    460.00       919     1
  920   1809.63    460.00       920     1
  921   1805.01    461.00       921     1
  922   1819.06    461.00       922     1
  923   1819.70    462.00       923     1
  924   1836.74    462.00       924     1
  925   1820.10    463.00       925     1
  926   1821.57    463.00       926     1
  927   1822.77    464.00       927     1
  928   1828.37    464.00       928     1
  929   1835.94    465.00       929     1
  930   1833.34    465.00       930     1
  931   1833.15    466.00       931     1
  932   1851.70    466.00       932     1
  933   1853.26    467.00       933     1
  934   1845.35    467.00       934     1
  935   1834.99    468.00       935     1
  936   1844.21    468.00       936     1
  937   1881.15    469.00       937     1
  938   1886.50    469.00       938     1
  939   1841.53    470.00       939     1
  940   1842.95    470.00       940     1
  941   1867.93    471.00       941     1
  942   1867.27    471.00       942     1
  943   1862.93    472.00       943     1
  944   1844.76    472.00       944     1
  945   1853.26    473.00       945     1
  946   1880.82    473.00       946     1
  947   1911.77    474.00       947     1
  948   1890.25    474.00       948     1
  949   1890.87    475.00       949     1
  950   1879.59    475.00       950     1
  951   1857.62    476.00       951     1
  952   1870.11    476.00       952     1
  953   1877.45    477.00       953     1
  954   1895.12    477.00       954     1
  955   1888.26    478.00       955     1
  956   1906.54    478.00       956     1
  957   1885.27    479.00       957     1
  958   1882.88    479.00       958     1
  959   1892.52    480.00       959     1
  960   1879.65    480.00       960     1
  961   1902.91    481.00       961     1
  962   1913.95    481.00       962     1
  963   1883.18    482.00       963     1
  964   1889.49    482.00       964     1
  965   1900.17    483.00       965     1
  966   1889.28    483.00       966     1
  967   1885.69    484.00       967     1
  968   1893.09    484.00       968     1
  969   1889.85    485.00       969     1
  970   1887.30    485.00       970     1
  971   1891.06    486.00       971     1
  972   1910.37    486.00       972     1
  973   1936.02    487.00       973     1
  974   1904.51    487.00       974     1
  975   1910.93    488.00       975     1
  976   1920.15    488.00       976     1
  977   1923.48    489.00       977     1
  978   1940.36    489.00       978     1
  979   1958.48    490.00       979     1
  980   1932.91    490.00       980     1
  981   1941.23    491.00       981     1
  982   1932.63    491.00       982     1
  983   1932.14    492.00       983     1
  984   1931.87    492.00       984     1
  985   1944.47    493.00       985     1
  986   1954.71    493.00       986     1
  987   1930.24    494.00       987     1
  988   1937.12    494.00       988     1
  989   1931.69    495.00       989     1
  990   1944.88    495.00       990     1
  991   1937.28    496.00       991     1
  992   1946.35    496.00       992     1
  993   1960.36    497.00       993     1
  994   1954.06    497.00       994     1
  995   1946.77    498.00       995     1
  996   1941.83    498.00       996     1
  997   1976.21    499.00       997     1
  998   1995.85    499.00       998     1
  999   1954.94    500.00       999     1
  1000   1955.64    500.00       1000     1
