Tamano  Tiempo(ns)  media_OB  max_OB  min_OB
  5560   417.59    11.00       13     1
  5570   417.63    11.00       13     1
  5580   418.49    11.00       13     1
  5590   417.53    11.00       13     1
  5600   417.75    11.00       13     1
  5610   418.02    11.00       13     1
  5620   418.43    11.00       13     1
  5630   417.53    11.00       13     1
  5640   415.05    11.00       13     1
  5650   418.81    11.00       13     1
  5660   418.78    11.00       13     1
  5670   418.84    11.00       13     1
  5680   417.83    11.00       13     1
  5690   418.98    11.00       13     1
  5700   417.81    11.00       13     1
  5710   418.02    11.00       13     1
  5720   418.16    11.00       13     1
  5730   418.13    11.00       13     1
  5740   418.48    11.00       13     1
  5750   418.68    11.00       13     1
  5760   417.66    11.00       13     1
  5770   417.57    11.00       13     1
  5780   419.39    11.00       13     1
  5790   418.77    11.00       13     1
  5800   418.88    11.00       13     1
  5810   418.83    11.00       13     1
  5820   418.78    11.00       13     1
  5830   418.06    11.00       13     1
  5840   418.96    11.00       13     1
  5850   416.97    11.00       13     1
  5860   417.87    11.00       13     1
  5870   418.40    11.00       13     1
  5880   418.03    11.00       13     1
  5890   418.88    11.00       13     1
  5900   417.07    11.00       13     1
  5910   418.60    11.00       13     1
  5920   418.34    11.00       13     1
  5930   418.62    11.00       13     1
  5940   418.57    11.00       13     1
  5950   418.64    11.00       13     1
  5960   419.93    11.00       13     1
  5970   418.49    11.00       13     1
  5980   417.47    11.00       13     1
  5990   419.65    11.00       13     1
  6000   417.62    11.00       13     1
  6010   417.65    11.00       13     1
  6020   419.42    11.00       13     1
  6030   418.23    11.00       13     1
  6040   420.28    11.00       13     1
  6050   418.15    11.00       13     1
  6060   417.77    11.00       13     1
  6070   417.61    11.00       13     1
  6080   417.12    11.00       13     1
  6090   417.16    11.00       13     1
  6100   418.39    11.00       13     1
  6110   418.33    11.00       13     1
  6120   418.10    11.00       13     1
  6130   418.37    11.00       13     1
  6140   418.63    11.00       13     1
  6150   417.48    11.00       13     1
  6160   419.37    11.00       13     1
  6170   421.13    11.00       13     1
  6180   416.08    11.00       13     1
  6190   417.93    11.00       13     1
  6200   419.39    11.00       13     1
  6210   419.69    11.00       13     1
  6220   421.72    11.00       13     1
  6230   418.30    11.00       13     1
  6240   419.28    11.00       13     1
  6250   418.58    11.00       13     1
  6260   422.25    11.00       13     1
  6270   418.85    11.00       13     1
  6280   419.87    11.00       13     1
  6290   418.81    11.00       13     1
  6300   418.87    11.00       13     1
  6310   418.26    11.00       13     1
  6320   419.11    11.00       13     1
  6330   418.96    11.00       13     1
  6340   418.97    11.00       13     1
  6350   418.38    11.00       13     1
  6360   418.63    11.00       13     1
  6370   419.42    11.00       13     1
  6380   418.35    11.00       13     1
  6390   418.67    11.00       13     1
  6400   419.75    11.00       13     1
  6410   421.14    11.00       13     1
  6420   418.22    11.00       13     1
  6430   417.64    11.00       13     1
  6440   418.90    11.00       13     1
  6450   418.45    11.00       13     1
  6460   418.62    11.00       13     1
  6470   418.79    11.00       13     1
  6480   417.69    11.00       13     1
  6490   418.83    11.00       13     1
  6500   418.26    11.00       13     1
  6510   419.17    11.00       13     1
  6520   418.94    11.00       13     1
  6530   418.33    11.00       13     1
  6540   420.40    11.00       13     1
  6550   419.74    11.00       13     1
  6560   418.73    11.00       13     1
  6570   419.79    11.00       13     1
  6580   417.78    11.00       13     1
  6590   419.89    11.00       13     1
  6600   419.29    11.00       13     1
  6610   419.06    11.00       13     1
  6620   418.26    11.00       13     1
  6630   419.25    11.00       13     1
  6640   418.73    11.00       13     1
  6650   419.08    11.00       13     1
  6660   417.93    11.00       13     1
  6670   418.22    11.00       13     1
  6680   418.94    11.00       13     1
  6690   419.58    11.00       13     1
  6700   420.13    11.00       13     1
  6710   419.51    11.00       13     1
  6720   418.62    11.00       13     1
  6730   418.14    11.00       13     1
  6740   419.61    11.00       13     1
  6750   419.05    11.00       13     1
  6760   418.05    11.00       13     1
  6770   418.46    11.00       13     1
  6780   419.51    11.00       13     1
  6790   418.13    11.00       13     1
  6800   418.34    11.00       13     1
  6810   418.62    11.00       13     1
  6820   418.77    11.00       13     1
  6830   420.23    11.00       13     1
  6840   418.70    11.00       13     1
  6850   419.77    11.00       13     1
  6860   417.04    11.00       13     1
  6870   419.29    11.00       13     1
  6880   419.14    11.00       13     1
  6890   419.14    11.00       13     1
  6900   420.54    11.00       13     1
  6910   418.71    11.00       13     1
  6920   418.66    11.00       13     1
  6930   420.53    11.00       13     1
  6940   418.95    11.00       13     1
  6950   419.19    11.00       13     1
  6960   418.32    11.00       13     1
  6970   418.88    11.00       13     1
  6980   419.23    11.00       13     1
  6990   418.94    11.00       13     1
  7000   418.74    11.00       13     1
  7010   418.30    11.00       13     1
  7020   420.46    11.00       13     1
  7030   419.15    11.00       13     1
  7040   419.77    11.00       13     1
  7050   419.21    11.00       13     1
  7060   417.75    11.00       13     1
  7070   418.46    11.00       13     1
  7080   419.07    11.00       13     1
  7090   418.76    11.00       13     1
  7100   418.39    11.00       13     1
  7110   418.73    11.00       13     1
  7120   418.67    11.00       13     1
  7130   419.54    11.00       13     1
  7140   417.91    11.00       13     1
  7150   418.90    11.00       13     1
  7160   419.08    11.00       13     1
  7170   420.52    11.00       13     1
  7180   420.56    11.00       13     1
  7190   418.55    11.00       13     1
  7200   419.21    11.00       13     1
  7210   417.39    11.00       13     1
  7220   419.09    11.00       13     1
  7230   418.98    11.00       13     1
  7240   420.03    11.00       13     1
  7250   418.52    11.00       13     1
  7260   418.18    11.00       13     1
  7270   418.64    11.00       13     1
  7280   418.46    11.00       13     1
  7290   419.52    11.00       13     1
  7300   419.52    11.00       13     1
  7310   419.41    11.00       13     1
  7320   419.23    11.00       13     1
  7330   419.70    11.00       13     1
  7340   421.59    11.00       13     1
  7350   419.95    11.00       13     1
  7360   420.20    11.00       13     1
  7370   419.50    11.00       13     1
  7380   419.09    11.00       13     1
  7390   418.21    11.00       13     1
  7400   419.81    11.00       13     1
